t_wait,t_exec,t_start,memory,function_name,function_image,node,replica_id
0.0,0.06575999781074415,156.76203221688215,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.17058470291860317,156.76203221688215,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.10076183406798123,157.8843268922933,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.22728698304840123,157.8843268922933,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.05375204312201731,158.50708047537603,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.14706847171134996,158.50708047537603,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.17031478007308465,158.50708047537603,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.17982547480428934,158.50708047537603,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.06548761656162583,159.45235070611844,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.1697528651992002,159.45235070611844,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.11634696103229203,160.18791027678813,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.1183991154458397,160.18791027678813,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.15593482485095933,160.18791027678813,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.04630601079259122,161.65544846983784,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.050812112153977296,161.65544846983784,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.0514166730646366,161.65544846983784,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06274111707460861,161.65544846983784,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06384033116233923,162.72441417391724,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06387756773821707,162.72441417391724,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.1837830553765798,162.72441417391724,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.046922680574311926,164.1681781316078,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.04808455820622726,164.1681781316078,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06142398586408149,164.1681781316078,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06471497257342662,164.1681781316078,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05097630216766902,165.02559690527428,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.10895824322989256,165.02559690527428,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.13651931186666388,165.02559690527428,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.13773445360592973,165.02559690527428,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.04935054096122826,166.5064208264286,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.12890898226720537,166.5064208264286,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.15227386278027666,166.5064208264286,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.05793039768806807,167.5733531668757,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.1467483588004086,167.5733531668757,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.04685181626916801,168.42640787348262,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.048762480439307865,168.42640787348262,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.2080455392719216,168.42640787348262,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.0491063984424045,169.41716568988537,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05258695089762,169.41716568988537,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05611332924658541,169.41716568988537,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.057038250969668525,170.1394888298121,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.16205000355071775,170.1394888298121,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.17515263709694295,170.1394888298121,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.22623903678476154,170.1394888298121,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.10713282642043964,171.56981586552922,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.18233622027477736,171.56981586552922,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.04636467137049749,173.13553955751365,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06290876630689013,173.13553955751365,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.15859358392305012,173.13553955751365,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.0518942194337626,174.55483367102954,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06330993311232191,174.55483367102954,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06459219640197489,175.15947547303028,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.14534856390119444,175.15947547303028,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.05378586250068906,175.9214401879983,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05398416597256528,175.9214401879983,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.04937877780000122,177.30776928184792,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06273496026736325,177.30776928184792,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.1799072279006566,177.30776928184792,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.18261071926485783,177.30776928184792,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.055921696208713456,178.19981299324292,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.0571660414428834,178.19981299324292,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.061413260276481196,178.19981299324292,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.1545447213657667,178.19981299324292,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.04770896832931726,179.42025991471579,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06334416098883366,179.42025991471579,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.11441032798035167,179.42025991471579,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.15432858441772623,179.42025991471579,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.05106227031606636,180.96175718885056,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06304404151191534,180.96175718885056,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.13816917823675112,180.96175718885056,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.18307090332558573,180.96175718885056,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.04764271198848746,182.2685886272557,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.058199220706370625,182.2685886272557,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06131961121664631,182.2685886272557,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.19786597570239906,182.2685886272557,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.05155771965817735,183.0857265482037,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.1979009812886261,183.0857265482037,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.20192234777357498,183.0857265482037,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.20248237061085206,183.0857265482037,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.05198197121063686,183.57767708814796,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.058374611791492725,183.57767708814796,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05952691847718938,183.57767708814796,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.19929335667222858,183.57767708814796,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.22366201470708802,183.57767708814796,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.22590021151199835,183.57767708814796,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.05013167016443276,184.5627389406774,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05149114697437085,184.5627389406774,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05261966364099635,184.5627389406774,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.0601937881451704,184.5627389406774,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06310324178016913,184.5627389406774,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.18145137753108997,184.5627389406774,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.18924882713042734,184.5627389406774,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.2458567360195616,184.5627389406774,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.185379557493917,185.17129946937445,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.21211231154072152,185.17129946937445,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.26686673326841515,185.17129946937445,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.27607275990470725,185.17129946937445,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.2813778551058874,185.17129946937445,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.046640355363706476,185.94342661704556,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05155651689577212,185.94342661704556,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05586002714883875,185.94342661704556,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05931973260069867,185.94342661704556,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06351998495142652,185.94342661704556,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.16588269466609518,185.94342661704556,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.20753760494767448,185.94342661704556,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.27132698829251467,185.94342661704556,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.34567995216767144,185.94342661704556,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.05519105577809569,186.5348838060264,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.060803922762858065,186.5348838060264,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.19298341263834118,186.5348838060264,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.24775548526193347,186.5348838060264,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.2900194404402612,186.5348838060264,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.04629495118931004,187.3207599742455,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05174167257368367,187.3207599742455,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05298660965661384,187.3207599742455,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06085904306129919,187.3207599742455,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06168203379809256,187.3207599742455,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06261659265331332,187.3207599742455,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.22898944112458253,187.3207599742455,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.3015812289263522,187.3207599742455,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.3411881532495329,187.3207599742455,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.0468861864568737,187.8903328305948,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.04730115050600148,187.8903328305948,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.04924859988622643,187.8903328305948,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05320085979545297,187.8903328305948,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06016792647216107,187.8903328305948,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.15915447420715623,187.8903328305948,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.17129000317572718,187.8903328305948,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.18497067409884949,187.8903328305948,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.25315039310618204,187.8903328305948,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.30285840988119617,187.8903328305948,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.05010075038197215,188.27965319161862,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.051350423171584225,188.27965319161862,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05829029173816025,188.27965319161862,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.1926459847535682,188.27965319161862,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.2371025959537576,188.27965319161862,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.2698108165127735,188.27965319161862,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.2763281739864283,188.27965319161862,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.29940868348668914,188.27965319161862,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.30687694698787027,188.27965319161862,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.3504539022213464,188.27965319161862,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.047242852424858484,189.05743548820843,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.04863304236511112,189.05743548820843,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.052824847566597555,189.05743548820843,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06496233367477089,189.05743548820843,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.24012213450802733,189.05743548820843,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.24844253424851104,189.05743548820843,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.2666288936306671,189.05743548820843,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.26917663245896506,189.05743548820843,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.05674305297881688,189.68102359975634,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06528697853221388,189.68102359975634,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.19223023915401427,189.68102359975634,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.3114944746115498,189.68102359975634,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.3251741667926069,189.68102359975634,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.36299166958852425,189.68102359975634,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.0601549882404413,190.71676681907368,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.17298266537537188,190.71676681907368,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.18299956424070274,190.71676681907368,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.2626225766323387,190.71676681907368,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.3352653206002003,190.71676681907368,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.04980017067651943,191.3146821423446,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05454298856903961,191.3146821423446,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.0556524877378024,191.3146821423446,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.056321549771183754,191.3146821423446,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06379014566766728,191.3146821423446,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.2071661257316464,191.3146821423446,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.21066335748656684,191.3146821423446,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.23757236358591172,191.3146821423446,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.045603796484499526,192.0628951312471,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06360127687199224,192.0628951312471,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06549093753605462,192.0628951312471,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.17059250177948115,192.0628951312471,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.260328497127972,192.0628951312471,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.04716690195076012,192.47874912400795,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06534831332194813,192.47874912400795,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.22091192845144292,192.47874912400795,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.23902561398551825,192.47874912400795,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.2588012679419478,192.47874912400795,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.052915552465236715,192.95940715197793,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.052918708510588885,192.95940715197793,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.062160621638611246,192.95940715197793,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.0675438352245692,192.95940715197793,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.1957966108993503,192.95940715197793,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.21018999851776243,192.95940715197793,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.2877257755440894,192.95940715197793,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.04907739178420911,193.41218896186703,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.052989709314573474,193.41218896186703,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06304621232575869,193.41218896186703,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06672580334648615,193.41218896186703,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.15391799022535224,193.41218896186703,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.2894579593864819,193.41218896186703,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.06025284760769978,194.157306556103,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.0625100573388977,194.157306556103,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06472087450893582,194.157306556103,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.16329519313876517,194.157306556103,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.18613393345032136,194.157306556103,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.18703114230186202,194.157306556103,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.21379048954452173,194.157306556103,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.24290239264345814,194.157306556103,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.32097824880028725,194.157306556103,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.04776123549416411,194.99608902715406,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.054045484662083254,194.99608902715406,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05414064770243954,194.99608902715406,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05656012261360388,194.99608902715406,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05923666860272192,194.99608902715406,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05929530815325279,194.99608902715406,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.3215780005771762,194.99608902715406,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.057800119862861266,195.58387329383345,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06083874144403012,195.58387329383345,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.21675748804395312,195.58387329383345,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.297423154149584,195.58387329383345,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.29745804231546913,195.58387329383345,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.051673585623149165,196.2039480792658,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.052725947711763865,196.2039480792658,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05479250926811119,196.2039480792658,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.058286073573015074,196.2039480792658,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06088560224196726,196.2039480792658,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.060888438205779494,196.2039480792658,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.061216697784999496,196.2039480792658,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.18620840377107584,196.2039480792658,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.19372675327906563,196.2039480792658,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.2206658423096144,196.2039480792658,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.05652730422809782,196.9957573313774,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05745795466177128,196.9957573313774,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06043173538807878,196.9957573313774,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06101505720442901,196.9957573313774,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06268979189437118,196.9957573313774,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.17305775584267735,196.9957573313774,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.21046628006777723,196.9957573313774,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.23302140996912613,196.9957573313774,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.27779499089288606,196.9957573313774,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.04980795187097442,197.72770179561405,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.051033346838863736,197.72770179561405,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05942099831386827,197.72770179561405,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05964807309393905,197.72770179561405,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06043784672860397,197.72770179561405,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.0634249796328561,197.72770179561405,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06513323834465723,197.72770179561405,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06608334446713116,197.72770179561405,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.22595987563502717,197.72770179561405,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.046735036200885816,198.3831938010548,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.051304338570020036,198.3831938010548,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05221965174146703,198.3831938010548,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05393466474674824,198.3831938010548,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.1758679882865124,198.3831938010548,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.20495725813773902,198.3831938010548,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.2111642118983923,198.3831938010548,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.22076208359288785,198.3831938010548,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.0477305961735226,198.91041560546265,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06040364447218849,198.91041560546265,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06202356741707149,198.91041560546265,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06240247993130765,198.91041560546265,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.15273213912072947,198.91041560546265,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.2462908158026096,198.91041560546265,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.27787454417375557,198.91041560546265,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.2879715146059141,198.91041560546265,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.3009093189846226,198.91041560546265,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.05106801451967158,199.49226290033474,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05112571730873583,199.49226290033474,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.05228998131542539,199.49226290033474,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06068980549426328,199.49226290033474,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06233998615644509,199.49226290033474,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.06613909260639161,199.49226290033474,3221225472,resnet50-inference,resnet50-inference-gpu,server_0,140191910566064
0.0,0.23665290807565498,199.49226290033474,134217728,python-pi,python-pi-cpu,server_0,140191910902992
0.0,0.290321195626575,199.49226290033474,134217728,python-pi,python-pi-cpu,server_0,140191910900640
0.0,0.32462208430118267,199.49226290033474,134217728,python-pi,python-pi-cpu,server_0,140191910900640
